,epi_week,date,country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
97628,21,2020-05-20,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
97997,21,2020-05-20,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
98714,21,2020-05-20,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,0,0,3,0.0,34.62604,0.0,SES,2020-11-27
99067,21,2020-05-20,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,0,17,0.0,18.78515,0.0,SES,2020-11-27
99822,21,2020-05-21,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,3,1,41,2.1707,29.666290000000004,0.07317,SES,2020-11-27
99864,21,2020-05-21,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,1,0.0,4.78538,0.0,SES,2020-11-27
101263,21,2020-05-21,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
101640,21,2020-05-21,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
102372,21,2020-05-21,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,0,0,3,0.0,34.62604,0.0,SES,2020-11-27
102730,21,2020-05-21,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,2,19,0.0,20.99517,0.0,SES,2020-11-27
103502,21,2020-05-22,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,1,4,0,41,2.89427,29.666290000000004,0.09756000000000001,SES,2020-11-27
103546,21,2020-05-22,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,2,0.0,9.57075,0.0,SES,2020-11-27
104975,21,2020-05-22,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
105358,21,2020-05-22,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
106110,21,2020-05-22,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,0,0,3,0.0,34.62604,0.0,SES,2020-11-27
106476,21,2020-05-22,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,0,19,0.0,20.99517,0.0,SES,2020-11-27
107265,21,2020-05-23,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,1,42,2.89427,30.38986,0.09523999999999999,SES,2020-11-27
107310,21,2020-05-23,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
108791,21,2020-05-23,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
109192,21,2020-05-23,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
109969,21,2020-05-23,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,1,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
110345,21,2020-05-23,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,2,21,0.0,23.205189999999998,0.0,SES,2020-11-27
111148,22,2020-05-24,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,36,78,2.89427,56.438309999999994,0.05127999999999999,SES,2020-11-27
111193,22,2020-05-24,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
112691,22,2020-05-24,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
113097,22,2020-05-24,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
113882,22,2020-05-24,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
114265,22,2020-05-24,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,0,21,0.0,23.205189999999998,0.0,SES,2020-11-27
115073,22,2020-05-25,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,161,239,2.89427,172.93277,0.01674,SES,2020-11-27
115119,22,2020-05-25,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
116627,22,2020-05-25,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
117039,22,2020-05-25,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
117830,22,2020-05-25,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
118216,22,2020-05-25,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,7,28,0.0,30.94025,0.0,SES,2020-11-27
119033,22,2020-05-26,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,1,240,2.89427,173.65633,0.016669999999999997,SES,2020-11-27
119079,22,2020-05-26,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
120604,22,2020-05-26,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
121023,22,2020-05-26,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,1,2,0.0,23.09469,0.0,SES,2020-11-27
121821,22,2020-05-26,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
122213,22,2020-05-26,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,1,29,0.0,32.04526,0.0,SES,2020-11-27
123041,22,2020-05-27,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,14,254,2.89427,183.78628999999998,0.01575,SES,2020-11-27
123087,22,2020-05-27,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
124634,22,2020-05-27,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
125055,22,2020-05-27,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,-1,1,0.0,11.54734,0.0,SES,2020-11-27
125864,22,2020-05-27,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
126261,22,2020-05-27,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,1,30,0.0,33.15027,0.0,SES,2020-11-27
127098,22,2020-05-28,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,7,261,2.89427,188.85126,0.015330000000000002,SES,2020-11-27
127144,22,2020-05-28,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
128721,22,2020-05-28,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
129150,22,2020-05-28,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
129968,22,2020-05-28,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
130374,22,2020-05-28,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,1,31,0.0,34.25528,0.0,SES,2020-11-27
131225,22,2020-05-29,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,5,266,2.89427,192.4691,0.015040000000000001,SES,2020-11-27
131271,22,2020-05-29,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
132875,22,2020-05-29,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
133308,22,2020-05-29,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
134139,22,2020-05-29,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
134552,22,2020-05-29,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,1,32,0.0,35.36029,0.0,SES,2020-11-27
135421,22,2020-05-30,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,1,267,2.89427,193.19267,0.014980000000000002,SES,2020-11-27
135468,22,2020-05-30,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
137091,22,2020-05-30,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
137530,22,2020-05-30,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
138372,22,2020-05-30,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
138791,22,2020-05-30,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,1,33,0.0,36.4653,0.0,SES,2020-11-27
139669,23,2020-05-31,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,13,280,2.89427,202.59906,0.01429,SES,2020-11-27
139716,23,2020-05-31,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
140199,23,2020-05-31,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,1,1,0.0,24.69746,0.0,SES,2020-11-27
141353,23,2020-05-31,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
141794,23,2020-05-31,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
142642,23,2020-05-31,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
143064,23,2020-05-31,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,0,33,0.0,36.4653,0.0,SES,2020-11-27
143947,23,2020-06-01,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,1,281,2.89427,203.32262,0.014230000000000001,SES,2020-11-27
143994,23,2020-06-01,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
144481,23,2020-06-01,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
145641,23,2020-06-01,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
145771,23,2020-06-01,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,1,1,0.0,19.5733,0.0,SES,2020-11-27
146084,23,2020-06-01,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,1,0.0,11.54734,0.0,SES,2020-11-27
146935,23,2020-06-01,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
147359,23,2020-06-01,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,2,35,0.0,38.67532,0.0,SES,2020-11-27
148248,23,2020-06-02,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,2,283,2.89427,204.76976000000002,0.014130000000000002,SES,2020-11-27
148296,23,2020-06-02,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
148785,23,2020-06-02,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
149964,23,2020-06-02,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
150096,23,2020-06-02,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
150411,23,2020-06-02,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,1,2,0.0,23.09469,0.0,SES,2020-11-27
151274,23,2020-06-02,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
151702,23,2020-06-02,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,0,3,38,0.0,41.99034,0.0,SES,2020-11-27
152600,23,2020-06-03,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,3,286,2.89427,206.94046,0.01399,SES,2020-11-27
152649,23,2020-06-03,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
153147,23,2020-06-03,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
154335,23,2020-06-03,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
154467,23,2020-06-03,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
154785,23,2020-06-03,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,2,0.0,23.09469,0.0,SES,2020-11-27
155649,23,2020-06-03,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,3,11.542010000000001,34.62604,0.33333,SES,2020-11-27
156083,23,2020-06-03,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,1,1,2,40,1.10501,44.200359999999996,0.025,SES,2020-11-27
156988,23,2020-06-04,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,10,296,2.89427,214.17615,0.01351,SES,2020-11-27
157037,23,2020-06-04,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
157540,23,2020-06-04,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
158746,23,2020-06-04,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
158878,23,2020-06-04,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
159198,23,2020-06-04,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,2,0.0,23.09469,0.0,SES,2020-11-27
160070,23,2020-06-04,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,1,4,11.542010000000001,46.16805,0.25,SES,2020-11-27
160509,23,2020-06-04,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,5,45,1.10501,49.72541,0.02222,SES,2020-11-27
161422,23,2020-06-05,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,3,299,2.89427,216.34685,0.013380000000000001,SES,2020-11-27
161472,23,2020-06-05,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,2,0.0,9.57075,0.0,SES,2020-11-27
161986,23,2020-06-05,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
163209,23,2020-06-05,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
163342,23,2020-06-05,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
163665,23,2020-06-05,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,1,3,0.0,34.64203,0.0,SES,2020-11-27
164553,23,2020-06-05,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,4,11.542010000000001,46.16805,0.25,SES,2020-11-27
164996,23,2020-06-05,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,3,48,1.10501,53.04043000000001,0.02083,SES,2020-11-27
165916,23,2020-06-06,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,4,303,2.89427,219.24112000000002,0.0132,SES,2020-11-27
165966,23,2020-06-06,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,3,0.0,14.356129999999999,0.0,SES,2020-11-27
166487,23,2020-06-06,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
166696,23,2020-06-06,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,1,1,0.0,29.061320000000002,0.0,SES,2020-11-27
167723,23,2020-06-06,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,1,1,0.0,7.65521,0.0,SES,2020-11-27
167859,23,2020-06-06,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
168187,23,2020-06-06,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
169080,23,2020-06-06,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,4,11.542010000000001,46.16805,0.25,SES,2020-11-27
169526,23,2020-06-06,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,1,49,1.10501,54.14544,0.02041,SES,2020-11-27
170452,24,2020-06-07,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,-2,301,2.89427,217.79398999999998,0.01329,SES,2020-11-27
170503,24,2020-06-07,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,4,0.0,19.1415,0.0,SES,2020-11-27
171028,24,2020-06-07,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
171239,24,2020-06-07,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,1,0.0,29.061320000000002,0.0,SES,2020-11-27
172273,24,2020-06-07,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,1,0.0,7.65521,0.0,SES,2020-11-27
172409,24,2020-06-07,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
172740,24,2020-06-07,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
173639,24,2020-06-07,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,4,11.542010000000001,46.16805,0.25,SES,2020-11-27
174088,24,2020-06-07,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,8,57,1.10501,62.98551,0.01754,SES,2020-11-27
175022,24,2020-06-08,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,5,306,2.89427,221.41182999999998,0.013069999999999998,SES,2020-11-27
175074,24,2020-06-08,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,4,0.0,19.1415,0.0,SES,2020-11-27
175609,24,2020-06-08,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
175826,24,2020-06-08,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,1,2,0.0,58.122640000000004,0.0,SES,2020-11-27
176888,24,2020-06-08,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,1,0.0,7.65521,0.0,SES,2020-11-27
177029,24,2020-06-08,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
177362,24,2020-06-08,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
178267,24,2020-06-08,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,1,0,4,11.542010000000001,46.16805,0.25,SES,2020-11-27
178722,24,2020-06-08,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,1,58,1.10501,64.09052,0.017240000000000002,SES,2020-11-27
179666,24,2020-06-09,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,0,306,2.89427,221.41182999999998,0.013069999999999998,SES,2020-11-27
179718,24,2020-06-09,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,-1,3,0.0,14.356129999999999,0.0,SES,2020-11-27
180257,24,2020-06-09,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
180474,24,2020-06-09,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,2,0.0,58.122640000000004,0.0,SES,2020-11-27
181540,24,2020-06-09,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,1,2,0.0,15.31042,0.0,SES,2020-11-27
181682,24,2020-06-09,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
182018,24,2020-06-09,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
182931,24,2020-06-09,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,1,2,0,4,23.08403,46.16805,0.5,SES,2020-11-27
183391,24,2020-06-09,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,1,59,1.10501,65.19553,0.01695,SES,2020-11-27
184338,24,2020-06-10,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,2,308,2.89427,222.85896,0.01299,SES,2020-11-27
184390,24,2020-06-10,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,3,6,0.0,28.712259999999997,0.0,SES,2020-11-27
184932,24,2020-06-10,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
185150,24,2020-06-10,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,2,0.0,58.122640000000004,0.0,SES,2020-11-27
186231,24,2020-06-10,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,2,0.0,15.31042,0.0,SES,2020-11-27
186374,24,2020-06-10,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
186713,24,2020-06-10,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
187437,24,2020-06-10,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,2,2,0.0,17.331020000000002,0.0,SES,2020-11-27
187635,24,2020-06-10,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,4,23.08403,46.16805,0.5,SES,2020-11-27
188099,24,2020-06-10,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,8,67,1.10501,74.0356,0.01493,SES,2020-11-27
188361,24,2020-06-10,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,0,1,1,0.0,12.3885,0.0,SES,2020-11-27
189056,24,2020-06-11,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,2,310,2.89427,224.3061,0.0129,SES,2020-11-27
189108,24,2020-06-11,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,6,0.0,28.712259999999997,0.0,SES,2020-11-27
189650,24,2020-06-11,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
189871,24,2020-06-11,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,2,0.0,58.122640000000004,0.0,SES,2020-11-27
190962,24,2020-06-11,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,0,0,2,0.0,15.31042,0.0,SES,2020-11-27
191105,24,2020-06-11,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,1,0.0,19.5733,0.0,SES,2020-11-27
191447,24,2020-06-11,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,3,0.0,34.64203,0.0,SES,2020-11-27
191871,24,2020-06-11,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,0,1,1,0.0,22.3914,0.0,SES,2020-11-27
192180,24,2020-06-11,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,2,0.0,17.331020000000002,0.0,SES,2020-11-27
192380,24,2020-06-11,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,4,23.08403,46.16805,0.5,SES,2020-11-27
192845,24,2020-06-11,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,1,5,72,1.10501,79.56065,0.013890000000000001,SES,2020-11-27
193110,24,2020-06-11,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,1,1,0,1,12.3885,12.3885,1.0,SES,2020-11-27
193807,24,2020-06-12,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,4,5,315,2.89427,227.92394,0.0127,SES,2020-11-27
193859,24,2020-06-12,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,7,0.0,33.49763,0.0,SES,2020-11-27
194401,24,2020-06-12,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,1,0.0,24.69746,0.0,SES,2020-11-27
